t_in,v_in,t_out,v_out
1.972,0.008,1.972,0
1.973,0.008,1.973,0
1.974,0.008,1.974,0
1.975,0.008,1.975,0
1.976,0.008,1.976,0
1.977,0.008,1.977,0
1.978,0.008,1.978,0
1.979,0.008,1.979,0
1.98,0.008,1.98,0
1.981,0.008,1.981,0
1.982,0.008,1.982,0.08
1.983,0,1.983,0
1.984,0.008,1.984,0
1.985,0.008,1.985,0
1.986,0.008,1.986,0
1.987,0.008,1.987,0
1.988,0.008,1.988,0
1.989,0.008,1.989,0
1.99,0.008,1.99,0
1.991,0.008,1.991,0
1.992,0.008,1.992,0
1.993,0,1.993,0.08
1.994,0.008,1.994,0
1.995,0.008,1.995,0
1.996,0.008,1.996,0
1.997,0.008,1.997,0
1.998,0.008,1.998,0
1.999,0.008,1.999,0
2,0.008,2,0
