Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1
6.92E-06,-0.096,6.92E-06,-0.292
6.96E-06,-0.096,6.96E-06,-0.292
7.00E-06,-0.096,7.00E-06,-0.296
7.04E-06,-0.096,7.04E-06,-0.296
7.08E-06,-0.098,7.08E-06,-0.296
7.12E-06,-0.096,7.12E-06,-0.296
7.16E-06,-0.098,7.16E-06,-0.296
7.20E-06,-0.098,7.20E-06,-0.3
7.24E-06,-0.098,7.24E-06,-0.3
7.28E-06,-0.098,7.28E-06,-0.304
7.32E-06,-0.098,7.32E-06,-0.3
7.36E-06,-0.096,7.36E-06,-0.296
7.40E-06,-0.1,7.40E-06,-0.304
7.44E-06,-0.1,7.44E-06,-0.304
7.48E-06,-0.104,7.48E-06,-0.304
7.52E-06,-0.1,7.52E-06,-0.3
7.56E-06,-0.096,7.56E-06,-0.3
7.60E-06,-0.1,7.60E-06,-0.308
7.64E-06,-0.098,7.64E-06,-0.3
7.68E-06,-0.1,7.68E-06,-0.304
7.72E-06,-0.098,7.72E-06,-0.304
7.76E-06,-0.1,7.76E-06,-0.304
7.80E-06,-0.1,7.80E-06,-0.304
7.84E-06,-0.098,7.84E-06,-0.308
7.88E-06,-0.098,7.88E-06,-0.308
7.92E-06,-0.1,7.92E-06,-0.308
7.96E-06,-0.098,7.96E-06,-0.312
8.00E-06,-0.1,8.00E-06,-0.304
8.04E-06,-0.098,8.04E-06,-0.308
8.08E-06,-0.096,8.08E-06,-0.308
8.12E-06,-0.098,8.12E-06,-0.308
8.16E-06,-0.098,8.16E-06,-0.308
8.20E-06,-0.1,8.20E-06,-0.308
8.24E-06,-0.1,8.24E-06,-0.312
8.28E-06,-0.1,8.28E-06,-0.304
8.32E-06,-0.1,8.32E-06,-0.304
8.36E-06,-0.1,8.36E-06,-0.312
8.40E-06,-0.102,8.40E-06,-0.304
8.44E-06,-0.098,8.44E-06,-0.308
8.48E-06,-0.1,8.48E-06,-0.308
8.52E-06,-0.1,8.52E-06,-0.308
8.56E-06,-0.098,8.56E-06,-0.312
8.60E-06,-0.098,8.60E-06,-0.308
8.64E-06,-0.1,8.64E-06,-0.308
8.68E-06,-0.1,8.68E-06,-0.304
8.72E-06,-0.098,8.72E-06,-0.308
8.76E-06,-0.098,8.76E-06,-0.308
8.80E-06,-0.1,8.80E-06,-0.308
8.84E-06,-0.1,8.84E-06,-0.316
8.88E-06,-0.098,8.88E-06,-0.308
8.92E-06,-0.098,8.92E-06,-0.304
8.96E-06,-0.098,8.96E-06,-0.308
9.00E-06,-0.1,9.00E-06,-0.308
9.04E-06,-0.098,9.04E-06,-0.308
9.08E-06,-0.098,9.08E-06,-0.308
9.12E-06,-0.098,9.12E-06,-0.304
9.16E-06,-0.1,9.16E-06,-0.304
9.20E-06,-0.1,9.20E-06,-0.3
9.24E-06,-0.096,9.24E-06,-0.304
9.28E-06,-0.096,9.28E-06,-0.308
9.32E-06,-0.098,9.32E-06,-0.3
9.36E-06,-0.098,9.36E-06,-0.304
9.40E-06,-0.098,9.40E-06,-0.3
9.44E-06,-0.098,9.44E-06,-0.304
9.48E-06,-0.096,9.48E-06,-0.304
9.52E-06,-0.098,9.52E-06,-0.304
9.56E-06,-0.096,9.56E-06,-0.304
9.60E-06,-0.094,9.60E-06,-0.3
9.64E-06,-0.096,9.64E-06,-0.3
9.68E-06,-0.096,9.68E-06,-0.304
9.72E-06,-0.094,9.72E-06,-0.304
9.76E-06,-0.096,9.76E-06,-0.296
9.80E-06,-0.096,9.80E-06,-0.296
9.84E-06,-0.094,9.84E-06,-0.292
9.88E-06,-0.094,9.88E-06,-0.3
9.92E-06,-0.094,9.92E-06,-0.296
9.96E-06,-0.092,9.96E-06,-0.3
1.00E-05,-0.094,1.00E-05,-0.296
1.00E-05,-0.092,1.00E-05,-0.296
1.01E-05,-0.092,1.01E-05,-0.292
1.01E-05,-0.092,1.01E-05,-0.292
1.02E-05,-0.092,1.02E-05,-0.292
1.02E-05,-0.09,1.02E-05,-0.292
1.02E-05,-0.092,1.02E-05,-0.296
1.03E-05,-0.092,1.03E-05,-0.292
1.03E-05,-0.09,1.03E-05,-0.292
1.04E-05,-0.09,1.04E-05,-0.288
1.04E-05,-0.09,1.04E-05,-0.284
1.04E-05,-0.088,1.04E-05,-0.288
1.05E-05,-0.086,1.05E-05,-0.288
1.05E-05,-0.088,1.05E-05,-0.288
1.06E-05,-0.088,1.06E-05,-0.284
1.06E-05,-0.09,1.06E-05,-0.284
1.06E-05,-0.088,1.06E-05,-0.284
1.07E-05,-0.086,1.07E-05,-0.284
1.07E-05,-0.086,1.07E-05,-0.284
1.08E-05,-0.088,1.08E-05,-0.276
1.08E-05,-0.084,1.08E-05,-0.276
1.08E-05,-0.086,1.08E-05,-0.276
1.09E-05,-0.084,1.09E-05,-0.276
1.09E-05,-0.086,1.09E-05,-0.272
1.10E-05,-0.084,1.10E-05,-0.276
1.10E-05,-0.084,1.10E-05,-0.276
1.10E-05,-0.084,1.10E-05,-0.272
1.11E-05,-0.084,1.11E-05,-0.268
1.11E-05,-0.084,1.11E-05,-0.272
1.12E-05,-0.084,1.12E-05,-0.268
1.12E-05,-0.08,1.12E-05,-0.264
1.12E-05,-0.082,1.12E-05,-0.268
1.13E-05,-0.08,1.13E-05,-0.264
1.13E-05,-0.08,1.13E-05,-0.264
1.14E-05,-0.084,1.14E-05,-0.26
1.14E-05,-0.08,1.14E-05,-0.264
1.14E-05,-0.078,1.14E-05,-0.26
1.15E-05,-0.08,1.15E-05,-0.256
1.15E-05,-0.08,1.15E-05,-0.256
1.16E-05,-0.076,1.16E-05,-0.26
1.16E-05,-0.076,1.16E-05,-0.256
1.16E-05,-0.076,1.16E-05,-0.252
1.17E-05,-0.076,1.17E-05,-0.252
1.17E-05,-0.076,1.17E-05,-0.248
1.18E-05,-0.076,1.18E-05,-0.252
1.18E-05,-0.076,1.18E-05,-0.256
1.18E-05,-0.072,1.18E-05,-0.252
1.19E-05,-0.074,1.19E-05,-0.248
1.19E-05,-0.072,1.19E-05,-0.244
1.20E-05,-0.072,1.20E-05,-0.244
1.20E-05,-0.076,1.20E-05,-0.244
1.20E-05,-0.07,1.20E-05,-0.244
1.21E-05,-0.074,1.21E-05,-0.24
1.21E-05,-0.07,1.21E-05,-0.236
1.22E-05,-0.072,1.22E-05,-0.236
1.22E-05,-0.072,1.22E-05,-0.236
1.22E-05,-0.07,1.22E-05,-0.228
1.23E-05,-0.07,1.23E-05,-0.236
1.23E-05,-0.07,1.23E-05,-0.236
1.24E-05,-0.066,1.24E-05,-0.232
1.24E-05,-0.066,1.24E-05,-0.224
